count,hate_speech_count,offensive_language_count,neither_count,class,tweet
3,0,2,1,1, uhoh you got the hoes lol rt  yall i found this letter on my car  naaah
3,0,3,0,1,classy rich family kids doing drugs and tryina be all ghetto and shitwhile actual ghetto poor kids looking for education to get outta there
3,1,2,0,1,tired of these niggas turning females into stuck up bitches
3,0,3,0,1,im sick of his shit man  sit his bitch ass im fed up bro rt  geno threw yet another pick smh
3,0,3,0,1,rt  this grown on your own shit is for the birds 
3,0,0,3,2,loves how day timers always come with coloured maps and distance charts it makes me feel far more important then i actually am
3,2,1,0,0, chink eyed 
3,0,3,0,1,you you cant get no money silly hoe
3,0,3,0,1,ya bitch basic if she trippin off your social networks profiles
3,0,3,0,1,smoking brooklyn got me high as giraffe pussy
3,0,2,1,1,krakin this bitch ipem at  who sippin wit me elements 
3,1,2,0,1, hahahh thank you fag boy represent
7,0,7,0,1,got a new bitch and she got ass lookin at my ex like yeah i know you mad
3,0,0,3,2,rt  does anyone know of a good pet sitter in clenortheast ohio specifically cats amp birds thanks clepets neo clevelan
3,0,3,0,1,rt  bruh every time a famous celebrity tweet something the st person to comment is some hoe talkin bout slap ya dick on me d
6,0,6,0,1,he dont even follow his bitch 
3,0,1,2,2,one mans trash is another mans treasure believe
3,0,3,0,1, never worried about the next bitch always worryin about the next meal im tryna fuckin eat fuck what you talkin bout 
3,0,3,0,1,ima hypocrite ill say i dont fuck with hoes then  days later let a hoe play with my dick in the mcdonalds drive thru love their fries
3,0,3,0,1,rt  dont got a problem smacking a bitch
3,0,3,0,1,i tried calling my sorry ass cousin  for her th bday but the hoe aint answer like always she too big time these days lol
4,0,4,0,1,rt    hoodie is a little bitch when was the last time you heard about hoodies team mike put all hi
3,0,3,0,1,karma is a bitch
3,0,1,2,2,  this scally lad would get it
3,0,3,0,1, quit ya hating you oyster lookin ass bitch
3,0,3,0,1, why why why why why  you aint kissing any bitch anytime soon
3,1,2,0,1,cheater cheater pumpkin eater whered you find that no good white trash hoe trashy sloots
3,0,3,0,1, im making marack my girlfriend   aye b you pullin hoes just like o taught you
3,2,1,0,0,lmaooo rt  she a tranny if she can open a jar of pickles by herself
4,0,4,0,1, u made me drive all the way to plano then wanna bitch out
3,0,3,0,1, happy another group of  days you weird ass son of a bitch thats why we all love you though hoping there are riots in htown
3,1,2,0,1,omggggg nigga said jerry  black bitch
3,0,3,0,1,rt  my pussy popz severely 
3,0,2,1,1,rt  rt  hell wrong with yall rt  pecan pie and sweet potato pie trash 
3,0,0,3,2,  chris stop your angry bird spitting n dana go hail ur racial tendicies u didnt infor carter rt n u never talk abt him
3,0,3,0,1,you said thats yo bitch but that bitch look fu 
3,0,3,0,1,rt   ill fuck a bitch real quick
3,1,2,0,1,    ur weird racist bitch
3,0,3,0,1,rt  i want some taco truck tacos brenda amp her mom be having them bitches smacking
3,0,3,0,1,rt  lmao  a hoes best excuse is it just happened lol no you being a hoe just happened its okay to admit it
3,0,3,0,1,i aint trying to fuck bitch i just want wings
3,0,3,0,1,  bitch looks like spongebob
3,0,1,2,2,they took it there bro you know im civil rt   wait a minute lol dont get ghetto v
3,0,3,0,1,it pissrs me tf off when i call you back a half a second later nd you dont answer you a bitch ass nigga for that
3,0,3,0,1,its true though lol rt   if your girl think about you amp you dont make her pussy jump you aint shit brahlls
3,1,2,0,1,"rt  cleary dark skinned niggas fuck better than light skinned niggas
the proofs in the bitch face "
3,1,2,0,1,id put a bullet in that bitch
3,0,0,3,2, an itsy bitsy teeny weeny yellow pockadot bikini polk ashton polk
3,0,3,0,1,step up all in was so horrible that bitch went straight to dvd 
3,0,3,0,1,rt  niggas loose they down bitch for a bitch who down to snitch 
3,0,2,1,1,summer hoes turn into winter wifeys
3,0,3,0,1,rt  if a woman cares about you shell get mad over little things if you cant handle that you deserve a hoe
3,0,3,0,1,yall hoes got nothing better to do than to gossip and play telephone
3,0,3,0,1,rt  fuck twerking bitch can you cook
3,0,3,0,1,if my bitch wear a bacon braim taking that ass to funky town
3,0,3,0,1,rt  andy went from owning toys to owning bitches and also tf is that coke doing teaching a class  
3,0,3,0,1,pop that pussy for a real nigga
3,0,3,0,1,like that bitch ernest or somebody
3,0,3,0,1,gigantic rt  what a big faggot rt  chubbs bout to earl
3,0,3,0,1,rt   dumb bitch im singing to you bitch
3,0,0,3,2,   white people need those weapons to defend themselves from the subhuman trash your sort unleashes on us
3,0,3,0,1,  hes a hoe lmfao arent they all smuts  lmao
3,0,3,0,1,rt  i hate when niggas get mad cuz you fucked they girl when really he should be happy you showed him that bitch unloyal
3,1,2,0,1, doubt it cause a bitch aint nothing but a nigga downfall
3,0,3,0,1, hung with all dudes and wasnt fuckin no bitches so 
3,0,3,0,1, bitch you up and joined the fucking army and those of us around this bitch was like where the fuck rob go to the fuckin army
3,1,0,2,2,baby ill whisper vietnamese to you all soft like ching chong ting o long
6,2,4,0,1,starks being a faggot
3,0,3,0,1, beatthehabs nyr   pussy
3,1,2,0,1,you pussy if you lie for pussy 
3,0,3,0,1,you dumb bitch you think i work for free
3,0,3,0,1,   now bitch you know lmaooo
3,0,3,0,1,cute japanese teen gets her tiight pussy fucked while suckingcock 
3,0,3,0,1,gab and bri both fell asleep on me hoes
3,0,0,3,2,chaber books bragadayjah   nimrod the cushite first king of the earth see bragadayjah 
3,0,3,0,1,rt  cheating and having hoes gets old everyone should want to reach a point where theyre mature enough to stay faithful amp
3,0,3,0,1,slide in the pussy like a surfboard
3,0,0,3,2,i keep running under trees or when birds fly to avoid their erm being targeted by their lack of a digestive system
3,0,3,0,1,i drive by and them bitches waive but girl i cant stop
3,0,3,0,1,rt  surprising how big of a pussy hulk is bravschi
3,0,0,3,2,  that would cripple our military 
3,0,3,0,1,if a bitch bit my dick id probably beat the shit out of her
3,0,3,0,1,tell dem thot bitches im not right 
3,0,0,3,2,even humming birds like the stuff 
3,0,3,0,1,  ohh yaa he wants brooke to be his pinkie toe so he can bang it on the coffee table what a twat lol
3,0,3,0,1,why you let these hoes tear what we had apart you shud be beware beware
3,3,0,0,0,  this is twitter not only are you a fag but youre also retarded
3,0,3,0,1,why you shouldnt eat pussy unless you love her 
3,0,1,2,2,rt  ive read the hunger games  times i am trash
6,0,6,0,1,if a bitch dont like me somethin wrong wit da bitch
3,0,2,1,1,that pussy crying for help
3,0,3,0,1,bad bitches from oakland she could beeee a model
3,0,3,0,1,rt  when you hear a hoe talk shit 
3,0,3,0,1,rt  fat hoes always wanna beef with somebody yall dont need to be around no type of beef
3,0,3,0,1,ampamp when tha bitches start hating  thats wen a bitch lost me 
3,0,3,0,1,rt  bitch for who gap rt  im a model yall bitches cant tell me nothin 
3,0,3,0,1,iont got no type bad bitches is the only thing that i like
3,0,3,0,1,did you punk bitches take my salmon cream cheese
3,0,2,1,1,"rt  bae come over

me im tryna catch a pokemon

bae im horny tho

me bitch its a fucking mewtwo"
3,0,3,0,1,rt   i swear to god whitney is a regina george   wow im a bitch 
3,0,3,0,1,if you aint stevie js bitch of course youll call him the scum of the earthhis bitches hooked while theyre upset though
3,1,2,0,1,bitch probably mollyd the st nigga that said good mornin back to her
3,0,3,0,1,i say smash the panomera i buy a new one hoe
3,0,2,1,1,if you jump someone youre a bitch
3,0,1,2,2,"rt  shhhh
wrap yourself around me
let me kiss the bruises on your heart
lick your unhealed wounds
and taste the raw wild ho"
6,0,6,0,1, thats very logical because bitches love using my face as a toilet
3,0,3,0,1,she thru me dat pussy but i never caught it u asking me why yo it got to much mileage
3,0,3,0,1,dont be a pussy
6,1,5,0,1,hoes need to stay in hoes place fr
3,1,2,0,1,lmaooooo rt  bitches be like relationship goals dumb ass nigga 
3,0,3,0,1, the fuck das wat bitches wit uh fuckd up mouf do 
3,2,1,0,0,sitting at the bar at work watching walking dead and all these fucking wetbacks decide to come in amp turn on their spic music jesus christ
3,0,2,1,1,hats off to all hoodrat chicks from the ghetto who have anxiety attacks at formal events
3,0,3,0,1,rt   when ur with ur friend and a bitch u both hate walks past   us as n
3,1,2,0,1,shut the fuck up you fucking cunt
3,0,3,0,1,rt  when a hoe says hi to bae 
3,0,3,0,1,somebody help her    bitch nigga bye you just want something to say
9,0,7,2,1,what up twats i mean twits 
3,0,3,0,1, or one of them bitches just be talking shit but not bout shit
3,0,3,0,1,tf is a real twitter niggabitch yall on this hoe tweekin
3,0,3,0,1,rt  rt to these hoes im everything
3,2,1,0,0,rt  wow do we have another faggot  timatheracer wow do we have another cam hater lolgtgt dat dude is nice
3,0,3,0,1,  me either but if the bitch like put on that beyonc nigga aint gone hesitate
3,1,2,0,1,  with  hoes on my dick sweg you have learned from the best
3,0,0,3,2,  yeah sorry monkey team just keeps kicking ppl waiting for muh pizza
3,0,3,0,1,i am for equality in the law for all people white black red yellow and blue homos heteros well i draw the line 
3,1,2,0,1,thats why i dont stunt these hoes on instagram teamrealbooty 
3,1,2,0,1,rt  bitches in middle school be like 
3,0,3,0,1,rt  son lmao rt  im gonna cry every time rt  no bitches 
3,0,3,0,1,  where the bitches at   yeah where they at  i dont know they probably at that party 
3,0,3,0,1,  bitch u perfect
6,0,0,6,2,i got my eyes on this red bone
3,0,3,0,1, i just whooped your ass why you turnin pussy
3,2,1,0,0, yes you do retard
3,1,2,0,1,putin making  look like a bitch on foreign policy
3,0,3,0,1,hope yall kno wen u eat pussy u one inch away from death
3,0,2,1,1, bro once im there next year ill make you look like straight trash so enjoy it the little time you have left
3,0,0,3,2,omg the cutest little tinker bell ever   
3,1,2,0,1,jet lag a bitch
3,0,3,0,1,its ya boi popsley da ar aka the real meek mills i was on this earth first pussy 
3,0,3,0,1, money getting taller and bitches getting blurry
3,0,3,0,1,rt  i really do get excited to see my bad bitch association in lunch everyday they always make me laugh
3,0,3,0,1,in this update you will find lots of hardcore cock sucking ass pounding and pussy pulsing thrills i have to 
3,1,2,0,1,chubby hoes 
3,3,0,0,0, sit down and stfu raghead  
3,0,3,0,1,wait what in the mudda cunt hypocrisy
3,0,3,0,1, i didnt call you a bitch i just saiddd bitch jeesh
3,1,2,0,1, i know bout yo wack ass dreads nigger
3,0,3,0,1,the solution is simple  buy a bitch
3,1,2,0,1,   babe its the thought that countsbitch you a thot
3,0,3,0,1,all you bitches can keep getting jealous i loveeee ittttt
3,0,3,0,1,punch that hoe cause she deserve it
3,0,3,0,1,rt  lightskin bitches crying they aint got no valentine bitch maybe you shouldve read some of them  unreads msgs yo
3,0,3,0,1,i dont want no boof hoes or no burnt girls 
3,0,3,0,1,"im gonna rip that bitch apart
rip what apart
lol"
3,0,3,0,1,rt  guy send me a pic of your pussy girl ok sends pic of pussyguy holy shit what dafuq i wanted to see the cat
3,1,2,0,1,rt      fuck no id be gettin swole in there like everyday nigger
3,0,3,0,1,an if u aint a hoe get up out my trap hoooouusssee
3,0,3,0,1,them pretty nail bitches them bail you outta jail bitches
3,0,3,0,1,rt  if a mf really like you theyll drop all their hoes exes amp groupies and focus only on you 
3,1,2,0,1,i hate a wishy washy bitch
3,0,3,0,1, people bitch because they lose an hour of sleep today but it evens out and we get more daylight
3,0,2,1,1, oomf is soooo cute but he probably has hoes on him a lot
3,1,0,2,2,oh snap im just realizing this skinny tranny is jared leto hes wo unrecognizable with all that weight loss geez
6,1,5,0,1,gotta watch these hoes 
3,0,3,0,1, me tho  this bitch wants to be included so fuckin baldly bruh
3,0,3,0,1,i hope you wrapping it up give that pussy a break all them niggas you fuckin never been on a date 
3,0,3,0,1,then yall idolize kanye when he wifed up a hoe lol
3,0,3,0,1, rt  loyal pussy 
3,0,3,0,1,do you expect me to be cute with you oh hell no im not a bitch cuteness gets you planted in a relationship a relationship youll hate
3,0,3,0,1,juss got this hoe free so why not lop p 
3,0,3,0,1,used to have a girlfriend now all i got is hoes
3,0,3,0,1, yup he did like a straight bitch
3,1,2,0,1, i hope my future wife who ever she might be is sleeping or studying instead if being a hoe right now nigga shutcho asss up
3,0,3,0,1, them stop being a bitch and do it
3,0,3,0,1, yes touch my bitch get ya shit knocked
3,0,0,3,2,rt  polly want a cracker dumbto 
3,0,0,3,2,calling out teabaggers conservatives on their bs  via 
3,0,2,1,1,rt  made homemade chili and cornbread for dinner and watching supernatural with my fave boys happy saturday bitches 
3,1,2,0,1, facetime me nigger
3,0,3,0,1,you just worried bout the bitches i got one girl and she my girl no one else can hit it
3,0,3,0,1,if i ever saw kendall jones in person id kill her on sight i hate that bitch more than anything in life
3,0,3,0,1,because i had to accept being called a bitch every time i asserted myself yesallwomen
3,0,3,0,1,karma is a bitch so baby you will get yours
3,0,0,3,2,rt   well we sure as heck know how to read im reading the trash right now and almost everything ive heard on the web
3,1,2,0,1,let a bitch say i got a small dick on god ill whip that shit out and show everyone in the room what i got blessed
3,0,3,0,1,rt  too many bitches strictly rely on their looks cant bring nothing to the table but  likes and an iphone 
3,0,3,0,1," 
dis bitch gots spunk"
3,1,2,0,1,we dont play  bitch theres no take backs
